            48.6919 |       4.85373 |             36.75 |            21.6232 |            34.5882 |          3248 |  75.5814 |      14.5349 |        0 |        8.72093 |  11.6279 |        0 |   5.81395 | 34.8837 |  1.45349 |          0 |  4.36047 |  10.1744 |        0 |        0 |        0 |  4.36047 |        0 |            44.4206 |        5.4058 |           16.9574 |            11.8339 |            29.5185 |          4464 |  63.3047 |      4.29185 |        0 |        11.8026 |  3.21888 |        0 |   4.29185 |       0 |        0 |          0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |      1
            33.3097 |       5.27021 |           32.3158 |              22.27 |            175.429 |          6251 |  60.9497 |      8.50461 |        0 |        1.41743 |  1.41743 |        0 |   2.12615 | 21.9702 |  12.7569 |          0 |  3.54359 |  17.0092 |  1.41743 |  1.41743 | 0.708717 | 0.708717 | 0.708717 |            45.2769 |        6.2518 |           34.7812 |            19.9589 |                159 |          6543 |  46.4169 |      3.25733 |        0 |              0 | 0.814332 |        0 |     2.443 | 39.9023 |  1.62866 |   0.814332 |        0 |  11.4007 |    2.443 |        0 | 0.814332 |  4.07166 |  1.62866 |      1
            43.6709 |       5.29469 |           14.1053 |            11.3349 |            36.5455 |          4373 |  54.8523 |      4.21941 |        0 |              0 |  1.05485 |        0 |   5.27426 | 26.3713 |  7.38397 |          0 |   2.1097 |  11.6034 |  3.16456 |   2.1097 |        0 |        0 |   2.1097 |            43.4851 |        6.2852 |           33.6364 |            16.5325 |                222 |          6565 |   77.708 |      15.6986 |        0 |        1.56986 |        0 |        0 |         0 | 29.0424 |  4.70958 |    1.56986 |  1.56986 |  8.63422 |  3.13972 | 0.784929 |        0 |  3.92465 | 0.784929 |      1
            40.9203 |       5.88956 |           27.2895 |            16.1195 |            94.2727 |          5943 |  70.6656 |      12.3254 |        0 |              0 |        0 |        0 |   5.75185 | 26.2942 |  5.75185 |   0.821693 |  4.10846 |  6.57354 | 0.821693 | 0.821693 | 0.821693 |  5.75185 |  1.64339 |            41.5509 |       5.00557 |           9.02703 |            6.17531 |            20.2424 |          3605 |  64.8148 |      6.94444 |        0 |        4.62963 |        0 |        0 |   3.47222 | 9.25926 |  2.31481 |          0 |  3.47222 |  2.31481 |  2.31481 |  2.31481 |  2.31481 |  3.47222 |        0 |      1
            61.0879 |       5.26712 |               165 |                  0 |               3.75 |          1156 |  301.255 |            0 |        0 |              0 |        0 |        0 |         0 |  4.1841 |        0 |          0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |            35.1648 |       4.33333 |           8.52055 |            6.78861 |            18.2941 |          3088 |  72.0391 |        2.442 |        0 |          12.21 |        0 |        0 |         0 |  13.431 |  6.10501 |          0 |  7.32601 |   10.989 |        0 |        0 |        0 |    1.221 |    1.221 |      1
            40.9237 |       4.96063 |             10.04 |            7.29281 |            25.9655 |          4018 |  40.8163 |      1.07411 |        0 |        3.22234 |        0 |        0 |         0 | 6.44468 |  4.29646 |          0 |  1.07411 |  18.2599 |        0 |        0 |  1.07411 |  6.44468 |        0 |            35.7983 |       5.68545 |              23.5 |            18.4742 |            86.1667 |          5800 |  80.6723 |      7.56303 |        0 |        1.68067 |        0 |        0 |         0 | 28.5714 |  5.04202 |          0 |  4.20168 |  10.9244 |        0 |        0 |        0 |        0 |        0 |      1
            35.9551 |       4.94271 |           17.7708 |            8.75414 |            35.5417 |          4520 |  58.9888 |      0.93633 |        0 |              0 |  1.87266 |        0 |   0.93633 | 25.2809 |  2.80899 |    0.93633 |  3.74532 |  12.1723 |        0 |  0.93633 |  0.93633 |  0.93633 |  0.93633 |            38.2423 |       4.85404 |           18.0513 |             18.054 |            78.2222 |          3723 |  79.5724 |      8.31354 |        0 |        3.56295 |  4.75059 |        0 |   14.2518 | 14.2518 |        0 |          0 |   2.3753 |  11.8765 |  3.56295 |  3.56295 |  1.18765 |   2.3753 |        0 |      1
            36.9162 |       5.60241 |           26.7442 |            16.9199 |            127.778 |          6288 |  81.5419 |      14.0845 |        0 |        2.96516 |  2.96516 |        0 |   3.70645 | 31.8755 |  3.70645 |    0.74129 |  0.74129 |  12.6019 |  2.22387 |        0 |        0 |  6.67161 |  2.96516 |            38.1144 |       5.42283 |           18.8214 |            11.5002 |            87.8333 |          5603 |  65.2699 |      4.02901 |        0 |              0 | 0.805802 |        0 |   4.02901 | 23.3683 |  9.66962 |          0 |  2.41741 |  21.7566 | 0.805802 | 0.805802 | 0.805802 |  4.83481 |   1.6116 |      1
            39.6865 |       5.79626 |           23.4318 |            13.7847 |            79.3077 |          5806 |  71.7822 |      6.60066 |        0 |              0 | 0.825083 |        0 |  0.825083 | 23.9274 |  2.47525 |   0.825083 | 0.825083 |  9.07591 |  3.30033 | 0.825083 |        0 |  4.12541 | 0.825083 |            38.5066 |       5.67871 |           24.4444 |            14.6341 |                110 |          6245 |  67.3499 |      10.2489 |        0 |        1.46413 |        0 |        0 |   1.46413 | 27.0864 |  5.12445 |          0 |  1.46413 |  8.05271 |  2.92826 |        0 |        0 |  2.92826 |  1.46413 |      1
            38.5066 |       5.67871 |           24.4444 |            14.6341 |                110 |          6245 |  67.3499 |      10.2489 |        0 |        1.46413 |        0 |        0 |   1.46413 | 27.0864 |  5.12445 |          0 |  1.46413 |  8.05271 |  2.92826 |        0 |        0 |  2.92826 |  1.46413 |            35.1672 |       5.56135 |            26.129 |             17.236 |                 30 |          4405 |  66.8824 |      18.3387 |        0 |              0 |  1.07875 |        0 |    2.1575 | 43.1499 |  9.70874 |          0 |        0 |  11.8662 |  1.07875 |  1.07875 |        0 |  3.23625 |  7.55124 |      1
