          34.2744 |     5.59682 |           16.66 |          20.8352 |             1666 |        9303 | 62.4071 |     8.9153 |      0 |      5.44824 |  4.45765 |        0 |  13.8683 |  30.213 |  6.93413 |        0 |        0 | 15.8494 | 0.495295 |        0 |  1.48588 |  7.42942 | 0.495295 |          30.1717 |     5.98151 |         24.5432 |          21.6681 |             1988 |       11149 | 63.0901 |    10.7296 |      0 |      5.15021 | 0.429185 |        0 |   5.5794 | 27.4678 |  3.86266 |  1.28755 |  2.57511 | 6.43777 |  1.71674 |  1.71674 |        0 |  3.00429 |  5.15021 |        1
          32.3605 |     5.23342 |         23.3864 |          11.8748 |             1029 |        5485 | 74.6781 |          0 |      0 |            0 |        0 |        0 |        0 | 24.8927 |  3.43348 | 0.858369 |  3.43348 | 6.00858 |  1.71674 |  2.57511 |        0 |  3.43348 |        0 |           31.349 |     5.16162 |         5.57848 |          5.74744 |             1244 |        6680 | 49.3984 |          0 |      0 |      12.0329 |        0 |        0 |        0 | 8.86637 |  1.26662 |        0 |  2.53325 | 10.7663 |        0 | 0.633312 | 0.633312 | 0.633312 |  1.89994 |        1
          30.2735 |     5.72282 |         21.1446 |          18.6083 |             1755 |        9792 | 77.4223 |    5.56328 |      0 |      2.78164 |  1.85443 |        0 |   6.4905 | 30.1344 |  2.31803 |        0 |  1.85443 | 14.3718 | 0.927214 | 0.463607 |        0 |  2.31803 |  2.31803 |          34.9561 |     5.48174 |         32.8529 |          15.9837 |             1116 |        6111 | 62.2506 |    3.99042 |      0 |            0 | 0.798085 |  4.78851 |        0 |  27.933 |  2.39425 | 0.798085 |  2.39425 | 15.1636 |  7.98085 |  2.39425 | 0.798085 |        0 |        0 |        1
          40.3226 |       5.575 |         14.8393 |          12.2165 |              831 |        4684 | 44.3548 |    1.00806 |      0 |      1.00806 |  1.00806 |        0 |        0 | 23.1855 |  4.03226 |        0 |  3.02419 | 11.0887 |  2.01613 |        0 |        0 |  4.03226 |  3.02419 |          45.1613 |      5.3474 |         7.82812 |          8.54136 |              501 |        2942 | 41.0557 |    1.46628 |      0 |      14.6628 |  1.46628 |        0 |  8.79765 | 13.1965 |  1.46628 |        0 |        0 | 8.79765 |  2.93255 |  4.39883 |        0 |  4.39883 |  1.46628 |        1
          32.9502 |     5.51163 |         6.31633 |          5.40804 |             1238 |        6922 |  50.447 |          0 |      0 |      7.02427 |        0 |        0 |  0.63857 | 11.4943 |  1.91571 |        0 |        0 | 14.6871 |        0 |  1.91571 |  1.91571 |  1.27714 |  2.55428 |          31.1728 |     5.52723 |         23.8298 |          14.0914 |             2240 |       11897 | 64.0432 |    5.01543 |      0 |      1.15741 |  3.47222 |        0 |  5.78704 | 27.7778 |  5.78704 |        0 |  2.31481 | 11.5741 |  1.54321 |  1.54321 | 0.385802 |  3.08642 | 0.385802 |        1
          34.2541 |     4.78802 |         20.8776 |          27.1689 |             1023 |        5408 | 66.2983 |    13.4175 |      0 |      18.9424 |   2.3678 |        0 |  13.4175 | 27.6243 |   4.7356 |        0 |  1.57853 | 7.10339 | 0.789266 |  1.57853 | 0.789266 |  1.57853 |  3.94633 |          38.1471 |     5.47143 |         15.5439 |          13.3995 |              886 |        4978 | 64.4868 |    8.17439 |      0 |      9.99092 |  1.81653 |        0 |        0 | 23.6149 |   2.7248 |        0 |  4.54133 | 11.8074 |        0 |        0 |  1.81653 | 0.908265 |        0 |        1
          37.7358 |     4.80882 |         15.9556 |          16.3883 |              718 |        3939 | 61.0433 |    6.65927 |      0 |      12.2087 |   9.9889 |        0 |  12.2087 | 23.3074 |  2.21976 |        0 |        0 | 7.76915 |  2.21976 |        0 |        0 |  5.54939 |  5.54939 |          28.1319 |     5.91875 |         21.5056 |          17.1288 |             1914 |       10731 | 65.9341 |    11.4286 |      0 |      5.27473 |  1.75824 |        0 |  3.95604 | 22.8571 |  1.75824 |  1.31868 |  3.95604 | 7.91209 |   4.3956 |  1.75824 | 0.879121 |  1.75824 |  5.71429 |        1
          39.0192 |     5.20082 |           6.329 |          5.26567 |             1462 |        8018 | 40.5117 |          0 |      0 |       2.1322 |  11.7271 |        0 |  16.5245 | 12.2601 | 0.533049 |        0 |  2.66525 | 5.86354 |        0 |   1.0661 |   1.0661 | 0.533049 | 0.533049 |          28.8341 |     5.29565 |         15.3953 |          14.7419 |             1986 |       10267 | 48.8926 |     8.7756 |      0 |      5.43251 |  5.01463 |        0 |  10.0293 | 30.9235 |  4.59674 | 0.417885 |  1.25366 | 19.2227 |  1.67154 | 0.835771 | 0.417885 |  1.67154 | 0.835771 |        1
          30.1597 |     5.23218 |         11.1579 |          10.3217 |             1272 |        6943 | 54.6683 |    3.07125 |      0 |      1.84275 |  1.84275 |        0 |    2.457 | 25.7985 |  3.07125 |        0 | 0.614251 | 11.0565 |   1.2285 |        0 |        0 | 0.614251 |  1.84275 |          34.9959 |     5.78092 |         23.0575 |          17.8476 |             2006 |       11572 |  82.028 |    14.0148 |      0 |      2.88541 |        0 |        0 |  9.48063 | 30.9151 | 0.824402 | 0.824402 | 0.824402 | 10.7172 |  2.47321 | 0.824402 |   1.2366 |  4.12201 |   1.6488 |        1
          39.8512 |     5.25067 |         14.8627 |          10.3318 |              758 |        4328 | 73.3262 |     3.1881 |      0 |       3.1881 |        0 |        0 |        0 | 17.0032 |   3.1881 |        0 |        0 |  4.2508 |        0 |   1.0627 |        0 |        0 |   6.3762 |          30.7208 |     6.02051 |         24.9551 |           11.374 |             2221 |       12194 | 73.2572 |     9.8464 |      0 |     0.787712 | 0.393856 |        0 |        0 | 42.9303 |  7.08941 |  2.36314 | 0.393856 | 10.6341 |  2.36314 |        0 |  1.96928 |  4.72627 |        0 |        1
