            40.7925 |       5.06286 |           26.8333 |            21.4333 |          3691 |  88.5781 |        2.331 |         3.4965 |    4.662 |  5.82751 |    4.662 |            49.1018 |       4.45935 |           6.20635 |            16.2917 |          2031 |  57.8842 |      9.98004 |         11.976 |        0 |  3.99202 |  5.98802 |      1
            54.7478 |       4.85908 |            14.075 |            18.7333 |          3319 |  62.3145 |      1.48368 |        4.45104 |  1.48368 |   7.4184 |  4.45104 |             33.006 |       4.96796 |           17.0833 |            85.4167 |          5483 |   70.997 |      3.77644 |        1.51057 |  2.26586 |  5.28701 |  4.53172 |      1
            37.1386 |       5.50499 |           23.4314 |             149.25 |          6169 |  48.9251 |      1.48258 |        1.48258 |  5.93032 |  16.3084 |  5.18903 |            52.2574 |       5.47978 |           23.3846 |                 57 |          5192 |   67.243 |      8.64553 |        2.88184 |  2.88184 |  7.68492 |  4.80307 |      0
             41.041 |       5.51767 |           15.0923 |               65.4 |          5486 |   59.727 |      2.55973 |              0 |  2.55973 |  13.6519 |  4.26621 |            44.6303 |       6.33728 |           30.0882 |            146.143 |          5998 |  54.5775 |      2.64085 |              0 |  3.52113 |  10.5634 |  5.28169 |      1
             26.817 |       4.40187 |           12.9811 |            22.9333 |          3639 |  52.6316 |      17.5439 |              0 |        0 |        0 |        0 |            19.2175 |       4.91617 |             15.32 |            27.3571 |          4086 |  52.9344 |      9.20598 |              0 |        0 |        0 |        0 |      0
            40.9184 |       5.66085 |           29.1034 |               42.2 |          4758 |       50 |      7.14286 |        6.12245 |  3.06122 |  12.2449 |  7.14286 |            41.4302 |       6.03836 |           22.3714 |               78.3 |          4638 |  54.4835 |      3.40522 |              0 |        0 |   14.756 |  1.13507 |      1
            46.9118 |       6.95925 |           12.4444 |            24.8889 |          3698 |  20.5882 |            0 |              0 |        0 |  4.41176 |  4.41176 |             37.156 |       6.32099 |           28.7941 |               97.8 |          5812 |  55.9633 |      2.75229 |              0 |  5.50459 |  11.9266 |  9.17431 |      0
            38.4401 |       6.27778 |           35.9231 |            66.7143 |          5574 |  72.4234 |      7.42804 |              0 |  3.71402 |  10.2136 |  1.85701 |            37.3457 |       5.28926 |            20.675 |            37.5455 |          4497 |  42.1811 |      3.08642 |              0 |  2.05761 |  19.5473 |        0 |      1
            42.5949 |       4.68678 |           21.9355 |            29.3913 |          3731 |  79.5594 |      7.34394 |              0 |  2.44798 |  2.44798 |  2.44798 |            35.8607 |       4.61714 |            19.625 |            29.0741 |          4042 |   79.918 |      8.19672 |        5.12295 |  4.09836 |  7.17213 |  2.04918 |      0
            44.7241 |       5.45022 |           12.0694 |               39.5 |          4759 |  50.3388 |      3.87222 |        14.5208 | 0.968054 |  12.5847 | 0.968054 |            39.9247 |        6.2783 |           36.3462 |                135 |          5672 |  69.6798 |      10.3578 |              0 |  3.76648 |  6.59134 |  0.94162 |      1
