          33.1291 |     5.91862 |         21.1458 |          17.6281 |             2027 |       11584 | 70.2614 |    9.80392 |      0 |      4.90196 |        0 |        0 |  9.39542 | 20.4248 |  3.26797 |        0 |  1.63399 |  8.57843 | 0.816993 | 0.408497 |        0 |  4.49346 | 0.816993 |          28.5142 |     5.41994 |         19.0642 |          17.2655 |             2078 |       10845 | 60.0721 |    13.6163 |      0 |      4.00481 |  6.40769 |        0 |  11.2135 | 25.2303 |  3.60433 | 0.400481 |  2.80336 |  17.2207 |  3.60433 |  2.40288 |  1.20144 |  6.40769 |  1.20144 |        1
          31.0891 |     5.82325 |         16.7053 |          12.4806 |             1587 |        8931 | 65.3465 |    16.3366 |      0 |       1.9802 |        0 |        0 |  8.91089 | 17.8218 |  5.44554 |        0 |   3.9604 |  12.8713 |        0 |   1.9802 |        0 |   4.9505 |  2.47525 |          35.8833 |     6.26855 |         25.1667 |          12.3701 |             2114 |       11986 | 53.2544 |    10.1437 |      0 |            0 |        0 |        0 | 0.422654 | 41.4201 |  5.49451 |        0 |  1.26796 |  7.60778 |  2.53593 |        0 |  3.38123 |  3.80389 |        0 |        1
          29.7614 |     5.74433 |         17.3762 |          14.7318 |             1755 |        9994 | 84.6466 |    10.3557 |      0 |      2.25124 | 0.450248 |        0 |   9.4552 | 20.7114 |  6.75371 |        0 |  2.25124 |  8.10446 |  2.70149 |  1.35074 |  1.80099 |  4.95272 |  1.35074 |          27.2628 |     5.42254 |           14.49 |          12.0727 |             1447 |        7815 | 66.3741 |    9.87383 |      0 |      3.83982 |        0 |        0 |  2.19419 | 17.0049 |  2.74273 |  2.19419 |  1.09709 |  11.5195 |  1.64564 |  3.29128 |  1.09709 |  3.29128 |  4.38837 |        1
          35.9281 |      6.3381 |         23.8851 |          14.3226 |             2078 |       12107 |  46.621 |    8.98204 |      0 |     0.855432 | 0.427716 |        0 |  2.99401 | 32.5064 |  7.27117 | 0.427716 |  1.28315 |  10.2652 |  2.13858 | 0.855432 |        0 |  1.71086 |  1.71086 |          42.2207 |     5.32283 |         7.27879 |          7.28185 |             1201 |        6746 |  43.883 |          0 |      0 |      3.32447 |  7.31383 |        0 |  21.9415 |  12.633 |  1.32979 |        0 |  1.32979 |  5.98404 | 0.664894 | 0.664894 |        0 |  1.32979 |        0 |        1
          33.4692 |     5.96617 |         18.1748 |          11.8792 |             1872 |       10409 |  57.971 |    19.9275 |      0 |      4.07609 | 0.452899 |        0 | 0.452899 | 38.9493 |  6.79348 |        0 |  3.17029 |  12.6812 |  1.81159 |        0 | 0.452899 |  3.17029 |        0 |          28.3409 |     5.66277 |           27.24 |          23.6411 |             2042 |       11094 | 69.0939 |    13.2396 |      0 |      9.51593 |        0 |        0 |  11.1709 | 27.3066 |  2.89615 | 0.413736 |  1.24121 |  9.92966 | 0.413736 |  1.24121 |  1.65494 |  3.72362 |   4.5511 |        1
           27.554 |     5.28877 |         14.1583 |          10.5791 |             1699 |        8885 | 58.9391 |    5.40275 |      0 |      1.96464 | 0.982318 |        0 |        0 | 22.1022 |  5.40275 | 0.491159 | 0.491159 |   12.279 |  1.47348 | 0.982318 |        0 |  2.94695 |  1.96464 |           27.535 |     4.90794 |         13.9398 |          11.3029 |             1854 |        9673 | 52.8846 |    4.37063 |      0 |      5.24476 | 0.874126 |        0 |  8.74126 | 28.8462 |  2.18531 |        0 |  1.74825 |  14.8601 |  1.74825 | 0.874126 | 0.437063 |  2.18531 |  2.18531 |        1
          46.3739 |     6.64993 |         23.9444 |          24.0088 |             1293 |        8321 | 80.5057 |          0 |      0 |            0 |  1.33067 |        0 |        0 | 29.9401 |  1.33067 |        0 |  1.99601 |   7.3187 |  1.33067 |        0 | 0.665336 |  1.33067 |        0 |          30.1919 |     5.39439 |         13.2136 |          12.8469 |             1361 |        7486 | 72.7991 |    14.6727 |      0 |        1.693 | 0.564334 |        0 |  3.95034 | 21.4447 |  5.07901 |        0 |  5.64334 |  7.33634 |    1.693 |  2.25734 | 0.564334 |  2.82167 | 0.564334 |        1
          37.2851 |     5.50238 |         8.20958 |          5.37775 |             1371 |        7620 | 51.5708 |          0 |      0 |      2.37107 |  5.92768 |        0 |  20.7469 | 13.6337 |  1.18554 |        0 |  2.37107 |  4.74215 |   1.7783 | 0.592768 |        0 |  2.37107 | 0.592768 |           36.894 |     6.03898 |         23.7674 |          20.8124 |             2044 |       11800 | 86.2777 |    18.8989 |      0 |            0 | 0.410846 |        0 |  4.93016 | 31.6352 |  3.28677 | 0.410846 | 0.821693 |  12.7362 |  1.64339 |  2.05423 | 0.821693 |  4.93016 |  4.51931 |        1
          33.1774 |     6.03333 |         22.9775 |           12.772 |             2045 |       11291 | 54.0196 |    15.3126 |      0 |      4.25351 |        0 |        0 |  1.27605 | 33.1774 |  5.52956 |        0 |  2.97746 |  14.8873 |  1.27605 | 0.425351 |  1.27605 |  3.82816 |   1.7014 |          28.3071 |     5.40056 |         17.8417 |          11.6862 |             2141 |       11232 | 59.4488 |    17.7165 |      0 |      5.11811 |  4.33071 |        0 |  7.48031 | 31.4961 |  5.11811 | 0.393701 |  5.11811 |  12.5984 |  3.93701 |   1.5748 | 0.787402 |  4.33071 | 0.393701 |        1
          39.4344 |     5.78357 |         13.7155 |          33.2669 |             1591 |        9042 | 79.1774 |          0 |      0 |      7.19794 |  4.62725 |        0 |  21.5938 | 70.9512 | 0.514139 |        0 | 0.514139 |  5.14139 |        0 | 0.514139 |        0 |        0 |        0 |          26.5272 |     5.11203 |         13.8586 |          10.5102 |             1372 |        7363 | 80.3522 |    8.25537 |      0 |      2.75179 | 0.550358 |        0 |  4.40286 | 16.5107 |  1.10072 |        0 |  4.40286 |  10.4568 |  1.10072 |  2.20143 | 0.550358 |  2.75179 |  2.20143 |        1
          30.8669 |     6.11915 |         27.7206 |          21.6583 |             1885 |       11018 | 81.4361 |    10.0701 |      0 |      2.62697 |        0 |        0 |  14.0105 | 18.3888 |  3.94046 |  2.62697 |  1.75131 |   9.1944 |   3.0648 | 0.875657 |  1.75131 |        0 |  2.62697 |          45.2055 |     6.86364 |         27.6591 |          28.2263 |             1217 |        7941 | 72.6027 |          0 |      0 |            0 |  21.9178 |        0 |        0 | 24.6575 |        0 |        0 |        0 |  2.05479 |  2.05479 |        0 |        0 |        0 |        0 |        1
          47.1827 |     5.59349 |         9.24476 |          9.26171 |             1315 |        8122 | 51.7928 |          0 |      0 |      18.2129 |  23.3352 |        0 |        0 | 17.0746 |        0 |        0 |        0 |  1.70746 |        0 | 0.569152 |        0 | 0.569152 |        0 |          28.5365 |     5.32714 |         17.5726 |          13.0019 |             2056 |       10749 | 60.7419 |    10.1916 |      0 |      7.33795 |   4.4843 |        0 |  10.1916 | 27.3135 |  3.66898 | 0.815328 |  1.22299 |  11.8223 |  1.22299 |   4.4843 |  1.63066 |  2.44598 | 0.407664 |        1
          42.6194 |     5.40176 |         10.1267 |          10.0195 |             1519 |        8487 |  57.971 |          0 |      0 |      4.83092 |  4.29415 |        0 |  16.6398 | 12.3457 |  2.14707 |        0 |  1.61031 |  5.36769 | 0.536769 | 0.536769 |        0 | 0.536769 | 0.536769 |          35.9891 |     6.19978 |         26.2857 |          18.5771 |             2208 |       12818 | 78.5076 |    17.1007 |      0 |      3.10921 |  1.16595 |        0 |  1.55461 | 18.6553 |  4.27517 | 0.388651 |  2.33191 |  11.6595 |  2.72056 |  1.94326 | 0.777303 |  3.88651 | 0.777303 |        1
          34.1618 |     5.95068 |         24.0602 |          17.1558 |             1997 |       11332 | 72.4516 |     10.952 |      0 |      1.26369 |        0 |        0 |  0.42123 | 18.9553 |  5.89722 |  0.42123 |  0.84246 |  6.31845 |  0.84246 |  0.84246 |  0.42123 |  2.52738 |  2.10615 |          30.7388 |     5.62375 |         20.9545 |           16.935 |             1844 |       10215 | 87.9507 |    15.8311 |      0 |      3.07828 | 0.879507 |        0 |  3.95778 | 34.3008 |  5.27704 | 0.439754 |  3.51803 |  13.6324 | 0.879507 |  1.75901 | 0.439754 |  4.39754 |  2.63852 |        1
          37.4506 |     6.05673 |         21.4878 |          13.0657 |             1762 |        9897 | 63.2411 |    4.94071 |      0 |     0.988142 |  1.97628 |        0 |  2.47036 | 23.2213 |  6.42292 |  2.96443 |  2.47036 |  8.89328 | 0.988142 | 0.494071 |        0 |  2.96443 |  2.96443 |          32.9169 |     5.23432 |         13.7843 |          12.4999 |             1406 |        7812 | 75.5024 |      11.95 |      0 |      14.6659 |        0 |        0 |  23.9001 | 31.5046 |  2.71592 |        0 | 0.543183 |   6.5182 |  1.08637 |        0 |        0 |  2.17273 | 0.543183 |        1
           36.894 |     6.03898 |         23.7674 |          20.8124 |             2044 |       11800 | 86.2777 |    18.8989 |      0 |            0 | 0.410846 |        0 |  4.93016 | 31.6352 |  3.28677 | 0.410846 | 0.821693 |  12.7362 |  1.64339 |  2.05423 | 0.821693 |  4.93016 |  4.51931 |          34.4761 |     5.60644 |         18.5169 |           18.609 |             1648 |        9404 | 60.3573 |    6.76002 |      0 |       5.7943 | 0.482859 |        0 |  25.1086 | 22.2115 |  4.82859 | 0.482859 |  1.44858 |  13.0372 |  1.44858 |  1.44858 |  1.93143 |   5.7943 |  1.44858 |        1
          31.9034 |     6.26762 |         54.3947 |          39.6017 |             2067 |       12041 | 90.7955 |    15.8267 |      0 |            0 |        0 |        0 |  3.74844 | 37.4844 |  1.66597 |  2.91545 |        0 |  7.91337 |  2.91545 | 0.416493 |  1.24948 |  1.24948 |  4.58142 |          39.1061 |     6.33036 |           25.06 |          19.4622 |             1253 |        8282 | 48.8827 |          0 |      0 |            0 |  6.98324 |  2.09497 |        0 | 25.1397 |  2.09497 |        0 | 0.698324 |  4.18994 | 0.698324 | 0.698324 |        0 |  5.58659 |        0 |        1
          36.0581 |      6.2359 |         32.9206 |          16.8545 |             2074 |       12405 | 78.4232 |    8.29876 |      0 |      1.65975 |  1.24481 |        0 |  7.88382 | 34.4398 |  2.07469 |        0 |  1.65975 |  12.4481 | 0.829876 |  1.24481 | 0.414938 |  2.07469 |  1.24481 |          44.7605 |     6.44314 |         18.7627 |           21.243 |             1107 |        7070 | 76.3473 |          0 |      0 |            0 |   10.479 |        0 |        0 | 32.1856 |        0 |        0 |  1.49701 |  2.24551 | 0.748503 |        0 |        0 |  3.74251 |  2.24551 |        1
          32.0693 |     5.71387 |         18.7684 |          16.5208 |             1783 |        9807 | 77.7154 |    4.68165 |      0 |      3.27715 | 0.468165 |        0 |  3.27715 | 29.4944 |  3.27715 |        0 |        0 |  11.7041 |  0.93633 |        0 | 0.468165 |  5.61798 |  0.93633 |          30.9802 |     5.65725 |         13.7766 |          13.7849 |             1295 |        7303 | 72.9288 |    13.4189 |      0 |      4.08401 |        0 |        0 |  8.16803 | 14.0023 |  5.83431 |        0 |  2.91715 |  10.5018 |  1.16686 |  1.75029 | 0.583431 |  1.75029 |  1.16686 |        1
          41.9276 |     5.26061 |         8.44371 |          6.65979 |             1274 |        7237 | 58.9319 |          0 |      0 |      6.75261 |  4.91099 |        0 |  22.0994 | 15.3468 |        0 |        0 |  1.22775 |  4.91099 |        0 |        0 | 0.613874 | 0.613874 |        0 |          29.9495 |     5.54469 |         15.7263 |          11.0172 |             1494 |        8397 | 85.3535 |    12.1212 |      0 |      2.52525 | 0.505051 |        0 |  7.07071 | 17.6768 |  2.52525 | 0.505051 |  1.51515 |  12.6263 |  1.51515 |   2.0202 |        0 |   3.0303 |   1.0101 |        1
          31.7625 |     5.74481 |         16.8627 |          13.2488 |             1720 |        9613 | 78.6993 |    10.3676 |      0 |      4.24128 | 0.942507 |        0 |  1.41376 | 23.5627 |  3.29877 |        0 |  2.35627 |  8.48256 |  1.41376 |  2.82752 |  1.41376 |  4.24128 |  1.41376 |          34.7235 |     5.72605 |         18.3789 |          16.6924 |             1746 |        9760 | 63.7301 |    14.5267 |      0 |      5.62324 | 0.468604 |        0 |  3.74883 | 18.2755 |  2.34302 | 0.468604 |  1.40581 |  19.2127 |  1.87441 |  2.34302 | 0.468604 |  7.49766 |  2.34302 |        1
          36.7781 |     5.77686 |         22.3837 |           21.451 |             1925 |       10957 | 70.7772 |    7.81589 |      0 |      4.77638 |  1.73686 |        0 |  14.3291 | 37.3426 |  4.77638 | 0.434216 |  3.90795 |  3.90795 |   2.6053 | 0.434216 | 0.868432 |  1.73686 | 0.434216 |          31.0644 |      5.2085 |         15.9531 |          15.0088 |             2042 |       10961 | 58.5809 |    1.65017 |      0 |      9.48845 | 0.825083 |        0 |  5.77558 | 39.1914 |  4.53795 |        0 |  2.88779 |  5.36304 |  2.06271 | 0.412541 | 0.412541 |        0 |  2.88779 |        1
          35.4417 |     5.31385 |          12.192 |          14.5655 |             1524 |        8096 | 61.0687 |          0 |      0 |      3.81679 |  1.63577 |        0 |  24.5365 | 31.0796 |  2.18103 |        0 |  1.09051 |  9.26936 |        0 | 0.545256 | 0.545256 | 0.545256 |        0 |          32.7884 |     5.96866 |              24 |          19.9584 |             1704 |        9840 | 77.0668 |    10.2756 |      0 |      2.80243 |        0 |        0 |  7.94021 | 21.4853 |  1.86829 | 0.467071 |  1.40121 |  11.6768 |  2.33536 | 0.934143 | 0.467071 |  3.73657 |  2.80243 |        1
          43.1316 |     5.40869 |         6.63281 |          4.87159 |             1698 |        9421 | 30.7397 |          0 |      0 |      5.28338 |  4.80307 |        0 |  1.92123 | 10.0865 |        0 |        0 |  2.40154 |  10.5668 | 0.960615 |  1.92123 |        0 | 0.960615 |        0 |          32.9169 |     5.23432 |         13.7843 |          12.4999 |             1406 |        7812 | 75.5024 |      11.95 |      0 |      14.6659 |        0 |        0 |  23.9001 | 31.5046 |  2.71592 |        0 | 0.543183 |   6.5182 |  1.08637 |        0 |        0 |  2.17273 | 0.543183 |        1
          42.5604 |     5.30475 |         5.61811 |          4.31622 |             1427 |        7896 | 21.8978 |          0 |      0 |      2.24593 |  6.17631 |        0 |  5.05334 | 5.61482 |  1.12296 |        0 |  2.80741 |  5.61482 | 0.561482 |  2.24593 | 0.561482 |        0 |        0 |          32.9502 |     5.51163 |         6.31633 |          5.40804 |             1238 |        6922 |  50.447 |          0 |      0 |      7.02427 |        0 |        0 |  0.63857 | 11.4943 |  1.91571 |        0 |        0 |  14.6871 |        0 |  1.91571 |  1.91571 |  1.27714 |  2.55428 |        1
           40.113 |     5.39155 |         9.52667 |          7.47056 |             1429 |        7949 | 65.5367 |          0 |      0 |       3.9548 |   7.9096 |        0 |  17.5141 |  19.774 |  2.25989 |        0 | 0.564972 |  3.38983 |        0 |  1.12994 |        0 |  2.25989 | 0.564972 |          28.7824 |     5.22746 |           17.55 |          19.5443 |             2106 |       11317 | 66.6667 |    3.19361 |      0 |      11.5768 |        0 |        0 |  4.79042 |  39.521 |  3.99202 |        0 |        0 |  10.7784 |  1.99601 |   1.1976 |        0 |  1.59681 |   1.1976 |        1
            30.51 |     6.26744 |         34.2456 |          25.3144 |             1952 |       11365 | 73.1707 |     9.7561 |      0 |      2.21729 | 0.443459 |        0 |  1.77384 |  27.051 |  1.33038 | 0.886918 |  2.66075 |  9.31264 |  1.77384 |  2.21729 |  2.66075 |  3.54767 |  3.10421 |          41.9001 |     5.49279 |         6.52489 |          4.97374 |             1442 |        8270 | 47.7759 |          0 |      0 |      3.84404 |  5.49149 |        0 |  17.0236 | 9.33553 | 0.549149 |        0 |  1.64745 |  7.13893 |  1.64745 |   1.0983 | 0.549149 |        0 |        0 |        1
          37.2764 |     5.93457 |         23.3596 |          16.6526 |             2078 |       11949 | 76.0163 |    6.91057 |      0 |      2.84553 | 0.813008 |        0 |  10.5691 | 29.6748 |  2.03252 | 0.406504 |  1.21951 |  11.7886 | 0.813008 | 0.813008 |  1.21951 |  6.50407 |  1.62602 |          42.1172 |     5.83514 |            8.44 |          7.93934 |             1258 |        7885 | 51.7928 |          0 |      0 |       14.798 |  27.8884 |        0 |        0 | 13.0905 |        0 |        0 |        0 |  4.55322 | 0.569152 | 0.569152 |        0 |        0 |        0 |        1
          29.7839 |     5.52035 |         13.2342 |          10.6998 |             1469 |        8028 | 81.1808 |    6.32578 |      0 |      8.43437 |  2.63574 |        0 |  2.63574 | 22.1402 |  1.58144 | 0.527148 |   1.0543 |  8.96152 |   1.0543 |  2.10859 |   1.0543 |  5.27148 |  2.63574 |          39.4157 |     5.14174 |         7.27907 |          17.5185 |             1565 |        8465 | 48.1804 |          0 |      0 |      4.10046 |  2.05023 |        0 |  13.3265 | 15.8893 |  2.05023 |        0 |  2.05023 |  7.17581 |        0 |  1.02512 |        0 | 0.512558 | 0.512558 |        1
          34.9661 |     6.18585 |         27.4062 |          20.7053 |             1754 |       10127 | 69.8351 |    11.1542 |      0 |       1.4549 |        0 |        0 | 0.969932 | 23.7633 |  5.33463 | 0.969932 |  3.39476 |  11.1542 |  4.84966 |        0 | 0.969932 |   2.9098 |  1.93986 |          70.2128 |           6 |              41 |                0 |               41 |         293 | 63.8298 |          0 |      0 |            0 |  21.2766 |        0 |        0 | 21.2766 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        0 |        1
          31.1521 |     5.27191 |         19.0275 |          13.8375 |             2074 |       10898 |  54.998 |    6.82457 |      0 |      4.01445 |  3.21156 |        0 |  6.82457 | 20.8752 |  3.21156 |        0 |  1.20434 |  13.2477 |        0 |  2.40867 |        0 |  2.00723 |  1.60578 |          31.2957 |     5.87838 |         19.9817 |          14.1278 |             2168 |       12206 | 71.1265 |    8.84275 |      0 |      3.84468 | 0.768935 |        0 |  6.92042 | 31.9108 |  2.30681 |        0 |  3.46021 |  6.53595 |   1.1534 |        0 | 0.384468 |  3.84468 |        0 |        1
           40.625 |     5.82893 |         24.6944 |          20.1967 |             1778 |       10493 | 81.1567 |    21.4552 |      0 |      6.06343 |  2.79851 |        0 |  6.52985 | 27.9851 |  4.19776 | 0.466418 | 0.466418 |  8.86194 |  1.39925 | 0.932836 |        0 |  3.26493 |        0 |          40.9449 |     6.26731 |         23.8085 |          18.8788 |             1119 |        7389 | 39.3701 |          0 |      0 |            0 |  7.87402 |   1.5748 |        0 | 25.9843 |   1.5748 |        0 | 0.787402 |  3.93701 | 0.787402 | 0.787402 |        0 |  5.51181 |        0 |        1
          48.6417 |     6.63121 |         33.7097 |          24.1877 |             2090 |       13098 |  50.884 |          0 |      0 |      1.29366 | 0.862441 |        0 |  2.58732 | 27.1669 |  1.29366 |        0 |  1.29366 |  6.03708 | 0.862441 |        0 |        0 | 0.862441 |        0 |          27.1033 |     6.07269 |         24.7206 |          19.4648 |             1681 |       10465 | 39.9361 |    1.59744 |      0 |     0.532481 |  3.19489 |  2.12993 |  1.06496 | 16.5069 | 0.532481 |        0 |  2.66241 |  4.79233 |        0 |  4.25985 |        0 |   14.377 | 0.532481 |        1
          34.1492 |     5.89249 |         17.4516 |          10.8883 |             2164 |       11888 | 69.4828 |    14.2124 |      0 |      6.71141 | 0.394789 |        0 | 0.394789 | 32.3727 |  4.34268 |        0 |  1.97394 |  9.47493 |  1.18437 | 0.789578 | 0.394789 |   3.5531 | 0.394789 |           28.777 |     5.34583 |         22.2917 |          14.0786 |             2140 |       11181 | 61.9504 |    9.99201 |      0 |       1.9984 |  4.39648 |        0 |  8.79297 | 40.3677 |  4.39648 | 0.799361 |  3.19744 |  13.1894 |  3.19744 |  1.19904 | 0.799361 |  3.59712 |        0 |        1
          33.0709 |      5.9869 |         23.7011 |          18.2153 |             2060 |       11954 | 97.6378 |    10.6299 |      0 |       1.1811 |        0 |        0 |  9.05512 |  26.378 |  3.14961 |   1.1811 |  2.75591 |  7.08661 |   2.3622 |   1.9685 |        0 |  4.33071 |  3.54331 |          31.2116 |     6.11111 |         24.6923 |          18.5896 |             1926 |       11117 | 81.6506 |    7.02371 |      0 |      1.31694 |        0 |        0 |  4.38982 | 25.8999 |  3.07287 | 0.877963 |  2.63389 |  10.0966 |  3.51185 |  2.19491 |  2.19491 |  3.51185 |  2.63389 |        1
          42.0991 |     5.57618 |         8.74684 |           8.2477 |             1382 |        7853 | 69.3878 |          0 |      0 |      0.58309 |  7.58017 |        0 |  13.9942 | 10.4956 |  3.49854 |        0 |  1.74927 |  9.91254 |        0 |  1.16618 |  1.16618 |  1.16618 |  0.58309 |          33.9335 |     5.82238 |         24.2778 |           16.781 |             2185 |       12155 | 66.5362 |    16.4384 |      0 |      5.47945 | 0.782779 |        0 |  7.82779 | 26.2231 |  6.26223 |        0 | 0.391389 |  9.39335 |  4.69667 | 0.391389 |        0 |  7.04501 |  1.17417 |        1
          30.2258 |     6.33057 |         30.5455 |          20.3784 |             2016 |       12006 | 87.3746 |    10.8696 |      0 |      1.25418 |  0.83612 |        0 |  10.8696 | 30.1003 |  5.43478 |  1.67224 |  0.83612 |  4.59866 |  5.85284 |   2.0903 |  2.50836 |  1.25418 |  1.67224 |          34.5923 |     6.31638 |         25.2317 |          13.9076 |             2069 |       11704 | 51.9313 |    11.1588 |      0 |      1.71674 | 0.858369 |        0 |  3.00429 |  27.897 |  8.15451 |        0 |  3.00429 |  13.3047 |  1.71674 | 0.858369 | 0.858369 |  4.72103 |  1.28755 |        1
